0,1,2
author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex,,
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299143694/;Люберцы};sale;flat;33;34;1;39.7;8575200;Советский;лит1;лит1;;Космос ЖК,,
СтроиТЭК;developer;https://ufa.cian.ru/sale/flat/298057882/;Люберцы};sale;flat;4;24;1;46.1;8759000;Октябрьский;;;;Аурум ЖК,,
Реал Инвест;real_estate_agent;https://sochi.cian.ru/sale/flat/289942058/;Люберцы};sale;flat;6;19;1;25.8;8880000;Хостинский; Ясногорская;16/6к5;;Сочи Парк,,
ЭЦН;real_estate_agent;https://spb.cian.ru/sale/flat/297815603/;Люберцы};sale;flat;5;22;1;32.8;8800000;Невский;Октябрьская набережная;44;Улица Дыбенко;Полис на Неве,,
Объединение Застройщиков;representative_developer;https://anapa.cian.ru/sale/flat/300174864/;Люберцы};sale;flat;3;5;1;36.6;8967000;;;;;Гостиничный комплекс ЭДЕН,,
Семья;developer;https://krasnodar.cian.ru/sale/flat/300478722/;Люберцы};sale;flat;10;24;1;35.9;9046800;мкр. Табачная фабрика;Колхозная ;5к6;;Все свои Vip,,
Гамма;developer;https://anapa.cian.ru/sale/flat/280803694/;Люберцы};sale;flat;9;15;1;40.2;9246000;;;;;18/3,,
Сибирь Девелопмент;developer;https://novosibirsk.cian.ru/sale/flat/284461687/;Люберцы};sale;flat;20;25;1;45.5;9241800;Заельцовский;Овражная ;2А;Заельцовская;Тайм Сквер,,
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301906750/;Люберцы};sale;flat;3;23;1;52.78;9794300;мкр. Аврора; Шоссе Нефтяников;18к4;;Краснодар сити,,
Мегаполис;developer;https://perm.cian.ru/sale/flat/297146972/;Люберцы};sale;flat;4;9;1;35.6;9902247;Ленинский;;;;Дом на Советской,,
УЗЭМИК;developer;https://ufa.cian.ru/sale/flat/293882647/;Люберцы};sale;flat;25;25;1;45.9;9867700;Советский; Пархоменко;156Г;;Видинеевский,,
ID 73420574;unknown;https://spb.cian.ru/sale/flat/307854793/;Люберцы};sale;flat;20;26;1;41.3;10000000;Приморский; Репищева;10к2;Комендантский проспект;Репка,,
Объединение Застройщиков;representative_developer;https://anapa.cian.ru/sale/flat/297712998/;Люберцы};sale;flat;10;16;1;43.0;10320000;;;;;Два Адмирала,,
Каскад;developer;https://anapa.cian.ru/sale/flat/295995766/;Люберцы};sale;flat;10;16;1;43.0;10320000;;;;;Два Адмирала,,
Гамма;developer;https://anapa.cian.ru/sale/flat/285582661/;Люберцы};sale;flat;10;20;1;41.85;10253250;;;;;Центральный,,
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297678558/;Люберцы};sale;flat;4;24;1;61.76;11121000;Октябрьский;Буденновский проспект;77;;Сквер,,
ЕкатеринодарИнвест-Строй;developer;https://krasnodar.cian.ru/sale/flat/294670915/;Люберцы};sale;flat;12;17;1;43.0;11398440;;;;;Екатерининский парк,,
Самолет Плюс Чебоксары;real_estate_agent;https://cheboksary.cian.ru/sale/flat/291722785/;Люберцы};sale;flat;17;17;1;78.6;11500000;Калининский; Калинина;25;;,,
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299095622/;Люберцы};sale;flat;6;12;1;38.1;11567160;Красногвардейский;Партизанская ;5Д;Ладожская;ЛСР. Большая Охта,,
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/267710402/;Люберцы};sale;flat;1;5;1;31.5;12000000;Сочи;Таврическая ;7к1;;,,
МАРМАКС;developer;https://ryazan.cian.ru/sale/flat/288362465/;Люберцы};sale;flat;5;8;1;51.95;13091400;Советский;;;;Медный ЖК,,
Винсент Недвижимость. комплексное сопровождение сделки.;real_estate_agent;https://sochi.cian.ru/sale/flat/308010492/;Люберцы};sale;flat;5;10;1;34.0;13700000;Адлерский;Адлер жилрайон;;;Гостиничный комплекс ,,
ESTATE;real_estate_agent;https://krasnodar.cian.ru/sale/flat/270412823/;Люберцы};sale;flat;6;16;1;62.0;14000000;мкр. Центральный; Буденного;129;;Центральный,,
ESTATE;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307809870/;Люберцы};sale;flat;23;25;1;39.0;14250000;Западный;Дальняя ;8к2;;Тургенев,,
Дом под пальмой;real_estate_agent;https://sochi.cian.ru/sale/flat/306459542/;Люберцы};sale;flat;5;7;1;33.2;14700000;Адлерский;Адлер жилрайон;;;Olivia ЖК,,
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308554033/;Люберцы};sale;flat;4;13;1;32.0;14800000;Сириус пгт; Акаций;34к2;;Фрукты,,
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947948/;Люберцы};sale;flat;2;5;1;45.47;15914500;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК,,
Андор;developer;https://nn.cian.ru/sale/flat/295730930/;Люберцы};sale;flat;2;6;1;47.08;18380000;Нижегородский;;;Горьковская;Приоритет ЖК,,
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/265960292/;Люберцы};sale;flat;2;7;1;64.7;19690345;Московский;Октябрьская ;12;;Рыбная деревня,,
ЮГ;representative_developer;https://anapa.cian.ru/sale/flat/295199856/;Люберцы};sale;flat;1;7;1;58.9;20296329;Анапа;шоссе Симферопольское;58к2;;Европа,,
Строительный трест;developer;https://kaliningrad.cian.ru/sale/flat/296383359/;Люберцы};sale;flat;8;8;1;31.8;4181700;Центральный;;;;Дом на Красной ЖК,,
Reliz Студия недвижимости;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/297455907/;Люберцы};sale;flat;1;5;1;30.4;4200000;Наро-Фоминск; Шибанкова;52;;,,
ID 123141716;homeowner;https://ramenskoye.cian.ru/sale/flat/308421090/;Люберцы};sale;flat;3;5;1;33.5;4200000;Ильинский рп; Октябрьская;57к2;;,,
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/295200321/;Люберцы};sale;flat;11;12;1;34.97;4218249;Заволжский;Новый Город мкр;;;Оригами ЖК,,
Хочу квартиру;real_estate_agent;https://kemerovo.cian.ru/sale/flat/304380087/;Люберцы};sale;flat;13;16;1;32.4;4250000;Заводский;Пролетарская ;29;;Кузнецкий,,
Ирина Иванова;realtor;https://saratov.cian.ru/sale/flat/308498696/;Люберцы};sale;flat;8;10;1;40.0;4250000;Заводской; Имени Николая Сдобнова;5;;Апельсин,,
Самолет Плюс;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/299381092/;Люберцы};sale;flat;3;5;1;31.2;4300000;;;;;,,
Светлана Тарасова;realtor;https://khimki.cian.ru/sale/flat/302356772/;Люберцы};sale;flat;3;4;1;34.5;4300000;;;;;,,
Калининградский Строительный Концерн;developer;https://kaliningrad.cian.ru/sale/flat/261343867/;Люберцы};sale;flat;1;9;1;33.5;4321500;Московский;Тихорецкая ;16к2;;Левада,,
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/289190332/;Люберцы};sale;flat;2;16;1;47.14;4336880;Железнодорожный; Измайлова;41Б;;СИТИ КВАРТАЛ на Измайлова,,
Риэлт-Финанс Новостройки;representative_developer;https://kaliningrad.cian.ru/sale/flat/300405910/;Люберцы};sale;flat;3;4;1;40.18;4309305;Московский;Тбилисская ;5;;Olivia,,
Центральное;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/306183522/;Люберцы};sale;flat;3;3;1;31.5;4370000;;;20;Панки;,,
Kingsman Elite Estate;real_estate_agent;https://saratov.cian.ru/sale/flat/308179297/;Люберцы};sale;flat;2;6;1;32.0;4350000;Кировский; Имени И.Н. Посадского;320;;,,
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/303393326/;Люберцы};sale;flat;8;14;1;37.08;4360608;Заволжский;;11;;ЭкоСити ЖК,,
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/303784666/;Люберцы};sale;flat;1;9;1;41.0;4360315;Заволжский;Новый Город мкр;;;Улла ЖК,,
NONAMEGROUP;developer;https://izhevsk.cian.ru/sale/flat/300295040/;Люберцы};sale;flat;1;17;1;36.7;4460060;Первомайский;;;;Леонов Дом Героев ЖК,,
Алексей Кирдеев;realtor;https://ivanteyevka.cian.ru/sale/flat/303910539/;Люберцы};sale;flat;5;9;1;37.7;4500000;Ивантеевка; Толмачева;4А;;,,
Этажи Москва;real_estate_agent;https://golitsyno.cian.ru/sale/flat/307125194/;Люберцы};sale;flat;2;5;1;30.2;4550000;;проспект Керамиков;88;Крёкшино;,,
Стрижи;developer;https://novosibirsk.cian.ru/sale/flat/303023509/;Люберцы};sale;flat;2;12;1;28.0;4550000;Калининский; Декоративный Питомник;16/4;Заельцовская;Дежнёв,,
Ваш выбор;developer;https://volgograd.cian.ru/sale/flat/301037246/;Люберцы};sale;flat;1;10;1;41.0;4643000;Краснооктябрьский;Варшавская ;4;;Мишино,,
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/299149824/;Люберцы};sale;flat;10;31;1;32.47;4650000;;;;Чкаловская;Спутник-1,,
Иллидиум;developer;https://tver.cian.ru/sale/flat/256831845/;Люберцы};sale;flat;16;16;1;51.89;4670100;Пролетарский; Ткача;5;;Шоколад,,
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/308293805/;Люберцы};sale;flat;4;5;1;37.9;4700000;; Комарова;13;Щёлковская;,,
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/302974946/;Люберцы};sale;flat;1;9;1;37.28;4747386;Северодвинск; Мира;5;;Аквилон Ostrov,,
Партнер;developer;https://tyumen.cian.ru/sale/flat/297836323/;Люберцы};sale;flat;3;4;1;32.0;4750000;с. Ембаево; Бульварная;;;Ритмы,,
Владимир Щёкин;realtor;https://saratov.cian.ru/sale/flat/306893805/;Люберцы};sale;flat;4;10;1;38.3;4800000;Октябрьский;Шелковичная ;20/28;;,,
ID 77687775;homeowner;https://stavropol.cian.ru/sale/flat/308957887/;Люберцы};sale;flat;3;10;1;40.0;4800000;Октябрьский;Федеральная ;16;;,,
Сити Ярославль;developer;https://yaroslavl.cian.ru/sale/flat/284233865/;Люберцы};sale;flat;2;24;1;51.3;4819500;Красноперекопский;Московский проспект;78;;Ярославль Сити,,
ART Group;developer;https://maykop.cian.ru/sale/flat/301216389/;Люберцы};sale;flat;2;16;1;31.44;4810000;Новая Адыгея аул; Береговая;2/8;;Прима,,
ID 111927329;homeowner;https://kaluga.cian.ru/sale/flat/296994580/;Люберцы};sale;flat;9;9;1;51.0;4950000;Малоярославец;Звездная ;14/1;;Звезда,,
Этажи Москва;real_estate_agent;https://dedovsk.cian.ru/sale/flat/308520391/;Люберцы};sale;flat;4;5;1;34.0;5000000;; 1-я Волоколамская;75Б;Нахабино;,,
ID 123100046;homeowner;https://saratov.cian.ru/sale/flat/308354945/;Люберцы};sale;flat;2;19;1;40.0;5099000;Кировский; Имени К.П. Панченко;9;;На Топольчанской,,
Железно;developer;https://kirov.cian.ru/sale/flat/301207433/;Люберцы};sale;flat;4;8;1;36.0;5092224;Ленинский;;;;Знак ЖК,,
Железно;developer;https://kirov.cian.ru/sale/flat/303491954/;Люберцы};sale;flat;3;9;1;37.0;5089296;Ленинский; 4-й Пятилетки;82;;Зарядное,,
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789627/;Люберцы};sale;flat;7;9;1;45.03;5121000;Калининский; Ильи Кургузова;6;;Гранд Квартал,,
Железно;developer;https://kirov.cian.ru/sale/flat/303491927/;Люберцы};sale;flat;6;9;1;36.0;5113668;Ленинский; 4-й Пятилетки;82;;Зарядное,,
Димона;real_estate_agent;https://orenburg.cian.ru/sale/flat/308834671/;Люберцы};sale;flat;11;17;1;39.5;5190000;Дзержинский; Автомобилистов;2Д;;,,
Экспресс-недвижимость;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/295722466/;Люберцы};sale;flat;1;5;1;31.1;5150000;Западный; Кирова;5;Фабричная;,,
Самолет Плюс;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/302248687/;Люберцы};sale;flat;3;5;1;34.1;5190000;Наро-Фоминск; Бобруйская;5;;,,
ТСН Владис;real_estate_agent;https://pushkino.cian.ru/sale/flat/306896948/;Люберцы};sale;flat;9;9;1;30.0;5200000;;;57;Медведково;,,
45-й Квартал;developer;https://ekb.cian.ru/sale/flat/300277870/;Люберцы};sale;flat;3;4;1;32.84;5200000;Ленинский;;;Чкаловская;Твоя Привилегия ЖК,,
ID 105760738;homeowner;https://zhukovsky.cian.ru/sale/flat/304204150/;Люберцы};sale;flat;9;10;1;32.8;5200000;; Левченко;1;Отдых;,,
ПИК;developer;https://kaluga.cian.ru/sale/flat/296373888/;Люберцы};sale;flat;22;23;1;35.3;5391016;;;;;Парковый квартал,,
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303641760/;Люберцы};sale;flat;21;24;1;38.33;5412240;Советский;Совхозная ;6;;Мартовский,,
Z-town;developer;https://voronezh.cian.ru/sale/flat/289900051/;Люберцы};sale;flat;15;15;1;41.5;5402863;Железнодорожный;Ключи мкр;;;Ключи-клаб ЖК,,
